,Id,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
285,2662689,Visby,0,SE,1563134746,48,57.64,18.3,60.8,4.7
286,1512101,Agirish,100,RU,1563134746,62,61.92,63.02,71.44,7.92
287,2120612,Tigil,53,RU,1563134746,71,57.8,158.67,58.3,22.68
288,2121025,Srednekolymsk,100,RU,1563134746,66,67.46,153.71,50.38,16.87
289,2704613,Hudiksvall,100,SE,1563134746,86,61.73,17.1,52.18,2.55
290,2173125,Burnie,43,AU,1563134747,76,-41.05,145.91,46.99,11.99
291,3392887,Patos,90,BR,1563134747,49,-7.03,-37.28,83.86,10.16
292,3437029,San Patricio,100,PY,1563134747,97,-26.98,-56.83,63.16,5.46
293,1862505,Hirara,0,JP,1563134747,82,24.8,125.28,83.32,11.27
294,5392952,Santa Barbara,0,US,1563134709,27,34.42,-119.7,93,8.05
295,5851349,Nanakuli,40,US,1563134748,58,21.39,-158.15,86,14.99
296,2361177,Djibo,76,BF,1563134748,36,14.1,-1.63,92.5,8.59
297,2071860,Esperance,0,AU,1563134748,93,-33.86,121.89,44.6,8.05
298,6096551,Pangnirtung,75,CA,1563134748,81,66.15,-65.72,50,4.7
299,2110227,Butaritari,100,KI,1563134749,68,3.07,172.79,85.12,8.93
300,716935,Biri,0,HU,1563134749,68,47.81,21.85,64.4,5.82
301,1337612,Dhidhdhoo,100,MV,1563134749,72,6.88,73.1,83.14,9.6
302,2016307,Solnechnyy,65,RU,1563134749,83,50.72,136.64,64.78,0.16
303,5030005,Hibbing,40,US,1563134749,69,47.43,-92.94,84,8.05
304,1489853,Tazovskiy,92,RU,1563134750,81,67.47,78.7,52,12.66
305,3839307,Rawson,68,AR,1563134750,52,-43.3,-65.11,47.86,8.41
306,1865309,Katsuura,75,JP,1563134750,94,33.93,134.5,71.6,6.93
307,1337610,Thinadhoo,100,MV,1563134750,68,0.53,72.93,83.86,4.25
308,5859699,College,1,US,1563134750,64,64.86,-147.8,72,3.36
309,2039557,Khasan,33,RU,1563134751,96,42.43,130.64,60.28,1.23
310,1848976,Wajima,32,JP,1563134751,85,37.4,136.9,71.08,12.8
311,3460942,Itacarambi,15,BR,1563134751,34,-15.1,-44.09,69.82,3.33
312,3576994,Cockburn Town,40,TC,1563134751,66,21.46,-71.14,89.6,16.11
313,2063042,Port Hedland,0,AU,1563134751,46,-20.31,118.58,53.6,6.93
314,3449747,Santa Vitoria do Palmar,0,BR,1563134521,86,-33.52,-53.37,47.5,5.79
315,1628884,Sampit,89,ID,1563134752,99,-2.54,112.95,68.38,1.5
316,1505579,Inta,100,RU,1563134752,94,66.04,60.13,57.94,14.43
317,2347758,Bara,100,NG,1563134752,86,10.41,10.6,74.14,7.87
318,1508636,Burla,0,RU,1563134752,77,53.34,78.33,63.88,8.66
319,1571058,Phan Thiet,100,VN,1563134753,87,10.93,108.1,75.94,6.2
320,1056899,Sambava,57,MG,1563134753,76,-14.27,50.17,63.16,3.38
321,1625929,Sungaipenuh,94,ID,1563134625,96,-2.08,101.38,70.36,3.09
322,117392,Mitu,0,IR,1563134753,39,36.2,46.09,59.02,2.8
323,2013375,Vitim,68,RU,1563134753,86,59.44,112.57,57.04,3.24
324,2488835,Medea,0,DZ,1563134754,61,36.27,2.77,78.8,10.29
325,1632694,Pangkalanbuun,78,ID,1563134754,99,-2.68,111.62,67.84,2.62
326,1256259,Silvassa,58,IN,1563134730,81,20.27,73.0,81.16,10.29
327,102318,Sayhat,0,SA,1563134754,52,26.49,50.04,93.2,8.05
328,3031871,Veraval,0,FR,1563134754,59,49.65,0.71,64.4,11.41
329,1174451,Keti Bandar,90,PK,1563134754,83,24.14,67.45,83.14,28.1
330,6050194,La Sarre,66,CA,1563134755,32,48.8,-79.2,77.92,6.69
331,3894406,Coihueco,75,CL,1563134755,82,-36.63,-71.83,55.4,5.82
332,934649,Cap Malheureux,40,MU,1563134755,77,-19.98,57.61,66,13.04
333,3932145,Pisco,90,PE,1563134755,30,-13.71,-76.2,71.6,5.82
334,2208248,Kaitangata,76,NZ,1563134756,76,-46.28,169.85,37,4.0
335,2063056,Port Augusta,0,AU,1563134756,81,-32.49,137.76,50,5.82
336,1496100,Ordynskoye,0,RU,1563134756,81,54.37,81.9,58.48,7.87
337,3380290,Sinnamary,0,GF,1563134757,75,5.38,-52.96,81.7,11.5
338,546105,Nikolskoye,0,RU,1563134757,71,59.7,30.79,57.2,2.24
339,3546791,Moa,4,CU,1563134757,61,20.66,-74.95,82.78,9.26
340,1642858,Jambi,35,ID,1563134758,92,-1.6,103.62,72.34,3.78
341,1514792,Gazojak,0,TM,1563134758,10,41.19,61.4,89.8,7.96
342,5955902,Fort Nelson,40,CA,1563134758,52,58.81,-122.69,66.2,6.93
343,2973385,Tarbes,75,FR,1563134592,64,43.23,0.08,73.99,11.41
344,5404476,Ukiah,1,US,1563134759,25,39.15,-123.21,91.99,12.75
345,2519690,Catarroja,0,ES,1563134759,61,39.4,-0.4,82,5.82
346,934479,Grand Gaube,40,MU,1563134759,77,-20.01,57.66,66,13.04
347,1255860,Sojat,13,IN,1563134759,69,25.92,73.67,83.68,22.68
348,1267390,Kavaratti,100,IN,1563134759,74,10.57,72.64,82.6,12.95
349,7521947,Saint Augustine,40,TT,1563134760,70,10.65,-61.4,86,13.87
350,3466296,Chapeco,90,BR,1563134760,100,-27.1,-52.62,60.8,13.87
351,3395042,Mazagao,40,BR,1563134760,70,-0.12,-51.29,86,9.17
352,3149510,Koppang,33,NO,1563134760,58,61.57,11.04,57.99,5.01
353,1166819,Rojhan,0,PK,1563134760,53,28.69,69.95,86.92,5.66
354,3832899,Viedma,97,AR,1563134761,54,-40.81,-62.99,52.18,9.98
355,1630341,Purwakarta,4,ID,1563134761,82,-6.56,107.44,68.74,3.0
356,3461370,Imbituba,75,BR,1563134761,100,-28.24,-48.67,62.6,4.7
357,151211,Sola,66,TZ,1563134761,48,-3.17,33.8,70.36,11.7
358,203717,Yangambi,53,CD,1563134761,76,0.77,24.47,74.5,0.96
359,2522325,Aguimes,40,ES,1563134762,69,27.91,-15.45,75.2,29.97
360,1175712,Jiwani,7,PK,1563134762,85,25.05,61.74,83.14,13.85
361,338998,Dilla,100,ET,1563134762,72,6.41,38.31,70,7.81
362,2460954,Araouane,38,ML,1563134762,23,18.9,-3.53,99.52,7.31
363,3395458,Maragogi,37,BR,1563134476,92,-9.01,-35.22,72.7,4.56
364,2303611,Axim,0,GH,1563134763,87,4.87,-2.24,75.04,7.18
365,3947322,Miraflores,0,PE,1563134763,13,-16.39,-71.52,68,9.17
366,3442750,Dolores,0,UY,1563134763,66,-33.53,-58.22,55.99,5.01
367,286621,Salalah,90,OM,1563134763,94,17.01,54.1,78.8,8.05
368,728674,Obzor,40,BG,1563134763,88,42.82,27.88,64.4,4.7
369,3373652,Oistins,40,BB,1563134763,83,13.07,-59.53,82.4,21.92
370,1337620,Funadhoo,100,MV,1563134764,73,6.15,73.27,82.6,8.99
371,4447161,Starkville,100,US,1563134701,94,33.45,-88.82,73.4,1.97
372,900056,Nyimba,0,ZM,1563134764,70,-14.56,30.81,59.2,2.06
373,2032614,Baruun-Urt,100,MN,1563134764,56,46.68,113.28,65.5,6.02
374,3345439,Telford,20,GB,1563134608,68,52.68,-2.45,66,6.93
375,189280,Lodwar,53,KE,1563134765,40,3.12,35.6,84.76,22.86
376,2154826,Wonthaggi,78,AU,1563134496,71,-38.6,145.59,53.01,11.01
377,656073,Janakkala,0,FI,1563134765,67,60.93,24.67,57.2,4.7
378,2012593,Zeya,100,RU,1563134765,98,53.74,127.27,58.66,3.65
379,3379316,Lethem,0,GY,1563134765,49,3.38,-59.8,89.44,6.87
380,2450173,Taoudenni,28,ML,1563134701,16,22.68,-3.98,98.98,6.26
381,3382226,Camopi,42,GF,1563134766,96,3.17,-52.33,76.3,3.24
382,1816670,Taozhuang,0,CN,1563134766,88,39.86,116.51,82,2.24
383,3347353,Menongue,0,AO,1563134766,27,-14.66,17.68,51.82,3.29
384,309527,Karaman,0,TR,1563134766,46,37.18,33.22,65.86,6.69
385,72181,Marzuq,0,YE,1563134767,38,14.4,46.47,77.38,6.26
386,787487,Poum,40,MK,1563134767,67,41.28,20.71,60.8,5.82
387,2986626,Plouzane,0,FR,1563134767,68,48.38,-4.62,69.8,11.41
388,6150293,Smoky Lake,100,CA,1563134767,60,54.11,-112.47,77,5.68
389,4231997,Avera,40,US,1563134767,55,33.19,-82.53,95,10.29
390,2377457,Nouadhibou,0,MR,1563134768,78,20.93,-17.03,71.6,24.16
391,3141310,Rorvik,75,NO,1563134768,87,64.86,11.24,51.8,4.7
392,5274887,Suamico,1,US,1563134768,44,44.63,-88.04,88,5.82
393,580783,Arti,100,RU,1563134768,99,56.43,58.53,64.06,6.73
394,2122090,Pevek,100,RU,1563134768,97,69.7,170.27,34.36,13.65
395,2112539,Iwaki,94,JP,1563134769,98,37.05,140.89,69.01,4.56
396,2255542,Owando,100,CG,1563134769,94,-0.49,15.91,71.08,2.37
397,3461641,Iaciara,0,BR,1563134769,28,-14.1,-46.63,76.12,5.95
398,2173323,Bundaberg,44,AU,1563134700,52,-24.87,152.35,46.99,6.93
399,3846915,Libertador General San Martin,73,AR,1563134769,68,-23.81,-64.79,62.44,3.65
400,1735902,Sibu,75,MY,1563134769,94,2.29,111.83,75.2,3.38
401,2630299,Hofn,100,IS,1563134770,97,64.25,-15.21,44.44,2.8
402,3440777,Rocha,0,UY,1563134770,92,-34.48,-54.34,44.8,4.29
403,214575,Kampene,0,CD,1563134770,62,-3.59,26.67,73.24,2.01
404,5972291,Havre-Saint-Pierre,90,CA,1563134707,100,50.23,-63.6,55.4,13.87
405,2448024,Seydi,91,NE,1563134770,49,13.34,7.75,86.2,15.3
406,3923015,Boyuibe,90,BO,1563134771,82,-20.43,-63.28,62.6,3.67
407,3664659,Carauari,82,BR,1563134771,56,-4.88,-66.9,88.36,2.39
408,4975802,Portland,40,US,1563134291,64,43.66,-70.25,87.01,8.05
409,2288105,Grand-Lahou,4,CI,1563134771,90,5.24,-5.0,71.08,3.38
410,3443758,Artigas,47,BR,1563134771,80,-30.4,-56.46,53.98,5.35
411,932960,Werda,0,BW,1563134772,22,-25.27,23.28,57.04,5.01
412,2381334,Atar,0,MR,1563134772,9,20.52,-13.05,102.94,10.16
413,2122104,Petropavlovsk-Kamchatskiy,90,RU,1563134502,93,53.05,158.65,53.6,8.95
414,2027042,Batagay-Alyta,80,RU,1563134772,69,67.8,130.41,52.54,4.94
415,4011743,Constitucion,40,MX,1563134772,36,23.99,-104.67,80.01,3.36
416,1253628,Lata,99,IN,1563134772,92,30.78,78.62,42.82,1.23
417,939676,Willowmore,0,ZA,1563134773,76,-33.3,23.49,46.42,0.96
418,359783,Asyut,0,EG,1563134773,27,27.18,31.19,89.6,9.17
419,245669,Adre,80,TD,1563134773,66,13.47,22.2,77.56,14.9
420,3416888,Grindavik,90,IS,1563134773,100,63.84,-22.43,57.2,13.87
421,2122574,Ola,99,RU,1563134774,95,59.58,151.3,48.4,11.32
422,2267254,Lagoa,0,PT,1563134774,57,37.14,-8.45,78.8,16.11
423,1276869,Barpathar,100,IN,1563134774,98,26.3,93.87,71.8,1.9
424,5961417,Husavik,99,CA,1563134774,44,50.56,-96.99,86,8.99
425,1024701,Macia,0,MZ,1563134775,94,-25.03,33.09,61.18,6.13
426,1648918,Kalianget,37,ID,1563134775,93,-7.74,113.68,60.46,3.96
427,1529484,Hami,40,CN,1563134775,17,42.84,93.51,81.34,10.29
428,1795632,Shenjiamen,20,CN,1563134775,91,29.96,122.3,73.96,3.42
429,1261853,Narasannapeta,98,IN,1563134775,74,18.42,84.04,82.78,3.58
430,3443061,Chuy,0,UY,1563134776,84,-33.69,-53.46,48.58,8.23
431,417594,Shahreza,78,IR,1563134776,19,32.01,51.87,74.14,4.16
432,5877641,Wasilla,75,US,1563134741,59,61.58,-149.44,66.99,4.7
433,3620544,La Montanita,40,NI,1563134776,49,12.26,-85.56,91.4,4.7
434,779622,Havoysund,75,NO,1563134776,75,71.0,24.66,46.4,8.05
435,1798654,Pingxiang,100,CN,1563134776,98,27.63,113.85,72.16,1.05
436,898912,Serenje,0,ZM,1563134777,85,-13.23,30.22,50.2,5.48
437,4031742,Egvekinot,100,RU,1563134777,88,66.32,-179.17,51.46,12.06
438,2214433,Nalut,0,LY,1563134777,12,31.86,10.98,93.58,5.99
439,6160603,Swift Current,65,CA,1563134544,41,50.29,-107.8,82.96,6.15
440,5374920,Morro Bay,40,US,1563134757,87,35.37,-120.85,97,8.05
441,2512186,Puerto del Rosario,20,ES,1563134536,69,28.5,-13.86,75.2,21.92
442,3440963,Progreso,0,UY,1563134778,71,-34.68,-56.22,51.8,8.05
443,2508813,Adrar,0,DZ,1563134728,7,27.87,-0.29,111.2,5.82
444,4021858,Guerrero Negro,0,MX,1563134778,84,27.97,-114.04,69.1,11.1
445,2082539,Merauke,100,ID,1563134778,84,-8.49,140.4,77.38,23.85
446,2983130,Rognac,20,FR,1563134778,32,43.49,5.23,82.4,17.22
447,2067070,Palmer,75,AU,1563134778,87,-34.85,139.16,53.01,10.29
448,2501152,Constantine,0,DZ,1563134779,39,36.36,6.61,78.8,10.29
449,3870282,Talcahuano,40,CL,1563134661,71,-36.72,-73.12,55.4,8.05
450,3492985,Barahona,75,DO,1563134779,70,18.21,-71.1,86,18.34
451,2014624,Udachnyy,75,RU,1563134779,72,66.42,112.4,59,4.47
452,2294915,Takoradi,0,GH,1563134533,90,4.89,-1.75,72.16,3.65
453,3838859,Rio Gallegos,0,AR,1563134765,80,-51.62,-69.22,39.2,4.7
454,2179103,Whitianga,14,NZ,1563134780,97,-36.83,175.7,48.99,8.46
455,3711668,Jimenez,40,PA,1563134780,79,8.54,-82.37,84.2,10.29
456,1804153,Leshan,100,CN,1563134780,89,29.56,103.76,68.92,3.83
457,2031964,Darhan,100,MN,1563134780,84,49.49,105.92,61.54,5.44
458,146639,Lasa,40,CY,1563134780,78,34.92,32.53,77,6.93
459,2033866,Xifeng,31,CN,1563134780,87,42.73,124.72,65.86,1.95
460,599686,Anapolis,56,LT,1563134781,90,55.81,25.77,51.64,4.34
461,1045114,Inhambane,0,MZ,1563134781,88,-23.87,35.38,62.6,4.03
462,1835848,Seoul,90,KR,1563134581,100,37.57,126.98,73.4,1.12
463,2520477,Camas,0,ES,1563134781,65,37.4,-6.03,79,13.87
464,1701054,Marawi,100,PH,1563134781,95,8.0,124.29,73.99,5.39
465,3372472,Vila Franca do Campo,20,PT,1563134607,64,37.72,-25.43,73.4,13.87
466,481548,Troitsko-Pechorsk,100,RU,1563134782,97,62.71,56.19,57.22,7.36
467,5233742,Bennington,75,US,1563134782,54,42.88,-73.2,86,12.75
468,2270385,Camacha,40,PT,1563134782,83,33.08,-16.33,71.6,12.75
469,2464157,Wadi Maliz,0,TN,1563134783,51,36.47,8.55,84.2,4.7
470,4333811,Morgan City,40,US,1563134783,88,29.7,-91.21,80.6,12.75
471,6078112,Moose Jaw,75,CA,1563134783,51,50.4,-105.54,84,2.24
472,70979,Sayyan,0,YE,1563134783,55,15.17,44.32,75.04,2.26
473,5983607,Inuvik,75,CA,1563134783,52,68.36,-133.71,69.8,12.75
474,569122,Chermoz,78,RU,1563134784,99,58.79,56.15,50.74,5.95
475,901344,Sokoni,0,CD,1563134784,60,-12.89,28.78,53.98,5.64
476,778707,Mehamn,75,NO,1563134784,93,71.03,27.85,44.6,9.17
477,2028462,Ulaanbaatar,40,MN,1563134683,27,47.92,106.92,77,13.42
478,503581,Pyaozerskiy,90,RU,1563134784,84,65.83,31.17,46.96,6.76
479,1214488,Meulaboh,94,ID,1563134785,75,4.14,96.13,80.26,7.18
480,1264976,Leh,69,IN,1563134785,57,34.16,77.58,40.84,1.79
481,3939168,Huarmey,0,PE,1563134785,84,-10.07,-78.15,62.44,16.35
482,933238,Nata,0,BW,1563134785,37,-20.21,26.19,57.4,10.65
483,5905393,Bonavista,100,CA,1563134785,81,48.65,-53.11,52,7.0
484,3938415,Ilo,43,PE,1563134786,83,-17.65,-71.34,59.38,7.85
485,2729907,Longyearbyen,40,NO,1563134786,70,78.22,15.63,46.4,5.82
486,2013727,Vanavara,100,RU,1563134786,96,60.35,102.28,59.92,5.66
487,352628,Matay,0,EG,1563134786,30,28.42,30.79,82.24,15.17
488,415189,Aden,42,YE,1563134756,40,12.79,45.03,92.14,4.65
489,3182958,Apricena,5,IT,1563134787,46,41.78,15.44,73.4,5.82
490,2337542,Naze,100,NG,1563134787,95,5.43,7.07,74.5,5.59
491,2980080,Saint-Francois,0,FR,1563134787,46,46.42,3.91,71.6,10.29
492,3164565,Vila,0,IT,1563134787,47,45.18,8.4,77,4.7
493,6320062,Vila Velha,0,BR,1563134787,65,-3.71,-38.6,86,10.29
494,876123,Lumeje,0,AO,1563134787,27,-11.56,20.78,59.92,5.77
495,2311968,Nioki,95,CD,1563134788,71,-2.72,17.69,78.28,4.74
496,298033,Viransehir,0,TR,1563134788,43,37.24,39.76,69.82,1.57
497,3893629,Coquimbo,0,CL,1563134754,51,-29.95,-71.34,59,12.75
498,2033196,Zhangjiakou,0,CN,1563134788,72,40.77,114.88,59.74,3.02
499,3855075,General Pico,67,AR,1563134788,64,-35.66,-63.75,55.6,2.89
500,3683538,Concepcion,29,CO,1563134789,57,9.56,-73.66,91.42,2.39
501,876177,Luau,0,CD,1563134789,26,-10.7,22.23,64.06,4.85
502,34915,Bani,20,YE,1563134789,78,16.02,42.93,87.64,1.83
503,2088122,Port Moresby,100,PG,1563134790,89,-9.47,147.16,75.58,25.34
504,3372760,Praia da Vitoria,40,PT,1563134790,64,38.73,-27.07,75.2,6.6
505,582447,Almaznyy,0,RU,1563134790,77,48.03,40.04,60.8,6.71
506,5720495,Coos Bay,1,US,1563134791,68,43.37,-124.22,77,12.75
507,5314245,Show Low,1,US,1563134641,22,34.25,-110.03,93.99,15.55
508,1528998,Yumen,0,CN,1563134792,24,40.29,97.04,73.6,6.58
509,2028164,Deputatskiy,76,RU,1563134792,81,69.3,139.9,47.68,8.12
510,3115093,Olot,20,ES,1563134792,73,42.18,2.49,84.2,3.36
511,2527089,Tiznit,0,MA,1563134793,90,29.7,-9.73,68.38,8.75
512,6173864,Vernon,1,CA,1563134793,33,50.27,-119.27,78.01,8.05
513,4628735,Hendersonville,1,US,1563134567,70,36.3,-86.62,88,4.21
514,110690,Faya,0,SA,1563134793,49,18.39,42.45,84.2,4.7
515,1527497,Kyzyl-Suu,0,KG,1563134793,59,42.34,78.0,67.48,10.42
516,236901,Ouadda,100,CF,1563134794,96,8.07,22.4,68.2,3.38
517,3347762,Lubango,0,AO,1563134794,89,-14.92,13.49,59.2,2.01
518,4845585,Westport,20,US,1563134762,37,41.14,-73.36,91.99,8.05
519,1263751,Mangrol,1,IN,1563134794,56,25.33,76.51,86.74,12.1
520,5392408,San Martin,1,US,1563134795,22,37.08,-121.61,88,11.41
521,1498161,Muzhi,81,RU,1563134795,92,65.4,64.7,58.3,7.67
522,2156643,Mount Gambier,75,AU,1563134795,87,-37.83,140.78,50,12.75
523,2145554,Ulladulla,40,AU,1563134795,57,-35.36,150.48,53.01,17.22
524,1487615,Vengerovo,0,RU,1563134796,78,55.68,76.74,61.18,5.95
525,3037456,Saint-Joseph,0,FR,1563134796,47,43.56,6.97,80.6,2.24
526,3621849,San Isidro,40,CR,1563134796,69,10.02,-84.06,78.8,13.87
527,4712933,Mount Pleasant,75,US,1563134747,88,33.16,-94.97,80.01,6.93
528,2037346,Fuxin,6,CN,1563134796,79,42.02,121.65,68.74,1.39
529,2855441,Parchim,90,DE,1563134797,72,53.43,11.85,62.01,4.7
530,2445704,Diffa,8,NE,1563134797,29,13.32,12.61,94.66,9.73
531,3448558,Sao Luis de Montes Belos,0,BR,1563134797,34,-16.52,-50.37,77.02,3.62
532,2978639,Bouillante,0,FR,1563134797,68,48.53,-1.73,71.6,10.29
533,6111862,Port Hardy,40,CA,1563134797,93,50.7,-127.42,59,3.36
534,1695555,Pandan,100,PH,1563134798,80,11.72,122.09,80.98,11.34
535,2068110,Kununurra,0,AU,1563134798,25,-15.77,128.74,64.4,11.41
536,2093846,Kiunga,95,PG,1563134798,99,-6.12,141.3,70.72,1.34
537,3128978,Balaguer,84,ES,1563134798,57,41.79,0.81,82,1.12
538,3533462,Acapulco,40,MX,1563134798,74,16.86,-99.88,86,8.05
539,2222230,Sangmelima,100,CM,1563134646,98,2.93,11.98,68.02,3.2
540,1563281,Tuy Hoa,1,VN,1563134715,80,13.08,109.3,76.3,6.49
541,1806408,Yangjiang,66,CN,1563134799,95,21.85,111.96,77.02,1.03
542,3355672,Luderitz,0,NA,1563134631,100,-26.65,15.16,50,8.05
543,3077903,Ceske Velenice,0,CZ,1563134799,92,48.77,14.96,57.99,4.25
544,4372777,Vardo,1,US,1563134799,38,39.62,-77.74,93.99,13.87
545,5517061,Big Spring,40,US,1563134575,33,32.25,-101.48,93,8.05
546,608872,Makat,100,KZ,1563134800,74,47.65,53.35,67.66,23.64
547,2654675,Bristol,8,GB,1563134800,59,51.45,-2.6,68,6.93
548,3663516,Parana,75,BR,1563134800,74,-7.52,-72.89,84.2,4.7
549,3842882,Nueve de Julio,100,AR,1563134800,36,-31.67,-68.39,63.52,6.02
550,6255012,Flinders,40,AU,1563134800,57,-34.58,150.85,54,17.22
551,6620339,Karratha,0,AU,1563134801,26,-20.74,116.85,63.16,16.84
552,3877918,Ovalle,0,CL,1563134801,44,-30.6,-71.2,63.7,10.25
553,2068655,Katherine,54,AU,1563134801,37,-14.47,132.26,60.8,8.05
554,1714733,Dingle,93,PH,1563134801,89,11.0,122.67,73.6,2.15
555,2022463,Khilok,72,RU,1563134801,64,51.36,110.46,56.32,1.99
556,470762,Vyartsilya,97,RU,1563134802,97,62.18,30.69,45.7,4.79
557,3981391,Tomatlan,97,MX,1563134802,67,19.93,-105.25,86.38,12.33
558,2228373,Maroua,100,CM,1563134802,85,10.6,14.33,74.5,4.97
559,1214965,Kabanjahe,100,ID,1563134802,98,3.1,98.49,68.38,1.72
560,3869716,Tocopilla,100,CL,1563134802,84,-22.09,-70.2,57.76,11.86
561,57000,Hobyo,15,SO,1563134803,75,5.35,48.53,77.74,21.77
562,1650233,Banjar,35,ID,1563134803,97,-7.37,108.54,65.32,2.39
563,3581398,Laguna,40,BZ,1563134803,75,16.17,-88.94,89.6,6.93
564,3420846,Qaqortoq,0,GL,1563134803,45,60.72,-46.03,64.4,6.93
565,909488,Lukulu,0,ZM,1563134803,25,-14.38,23.24,56.14,4.12
566,1849154,Ushibuka,39,JP,1563134804,84,32.19,130.02,73.78,6.2
567,3430443,Necochea,100,AR,1563134804,67,-38.55,-58.74,55.99,1.99
568,1524606,Derzhavinsk,18,KZ,1563134804,42,51.1,66.31,73.78,14.2
569,2449893,Tessalit,25,ML,1563134804,17,20.2,1.01,95.38,9.71
570,4683244,Copperas Cove,40,US,1563134804,49,31.12,-97.9,97,11.41
571,3467747,Parati,0,BR,1563134805,25,-20.51,-54.63,87.8,11.41
